epoch, i, loss
117, 11, 0.0612
117, 12, 0.0598
117, 13, 0.0636
117, 14, 0.0531
117, 15, 0.0531
117, 16, 0.0622
117, 17, 0.0583
117, 18, 0.0488
117, 19, 0.0613
117, 20, 0.0527
117, 21, 0.0608
117, 22, 0.0577
117, 23, 0.0603
117, 24, 0.0595
117, 25, 0.0534
117, 26, 0.0586
117, 27, 0.0698
117, 28, 0.0449
117, 29, 0.0546
117, 30, 0.0572
117, 31, 0.0541
117, 32, 0.0600
117, 33, 0.0651
117, 34, 0.0591
117, 35, 0.0553
117, 36, 0.0734
117, 37, 0.0563
117, 38, 0.0557
117, 39, 0.0521
117, 40, 0.0601
117, 41, 0.0657
117, 42, 0.0473
118, 0, 0.0623
118, 1, 0.0499
118, 2, 0.0555
118, 3, 0.0512
118, 4, 0.0545
118, 5, 0.0599
118, 6, 0.0587
118, 7, 0.0578
118, 8, 0.0567
118, 9, 0.0531
118, 10, 0.0418
118, 11, 0.0515
118, 12, 0.0531
118, 13, 0.0621
118, 14, 0.0530
118, 15, 0.0551
118, 16, 0.0492
118, 17, 0.0534
118, 18, 0.0490
118, 19, 0.0494
118, 20, 0.0788
118, 21, 0.0556
118, 22, 0.0523
118, 23, 0.0689
118, 24, 0.0481
118, 25, 0.0578
118, 26, 0.0573
118, 27, 0.0663
118, 28, 0.0652
118, 29, 0.0538
118, 30, 0.0601
118, 31, 0.0533
118, 32, 0.0519
118, 33, 0.0560
118, 34, 0.0547
118, 35, 0.0591
118, 36, 0.0500
118, 37, 0.0486
118, 38, 0.0490
118, 39, 0.0692
118, 40, 0.0489
118, 41, 0.0508
118, 42, 0.0522
119, 0, 0.0760
119, 1, 0.0607
119, 2, 0.0518
119, 3, 0.0661
119, 4, 0.0549
119, 5, 0.0688
119, 6, 0.0629
119, 7, 0.0598
119, 8, 0.0608
119, 9, 0.0614
119, 10, 0.0598
119, 11, 0.0546
119, 12, 0.0531
119, 13, 0.0548
119, 14, 0.0458
119, 15, 0.0612
119, 16, 0.0515
119, 17, 0.0625
119, 18, 0.0596
119, 19, 0.0470
119, 20, 0.0512
119, 21, 0.0655
119, 22, 0.0547
119, 23, 0.0549
119, 24, 0.0606
119, 25, 0.0502
119, 26, 0.0605
119, 27, 0.0547
119, 28, 0.0457
119, 29, 0.0618
119, 30, 0.0591
119, 31, 0.0553
119, 32, 0.0501
119, 33, 0.0535
119, 34, 0.0567
119, 35, 0.0558
119, 36, 0.0630
119, 37, 0.0455
119, 38, 0.0586
119, 39, 0.0563
119, 40, 0.0563
119, 41, 0.0461
119, 42, 0.0507
120, 0, 0.0651
120, 1, 0.0578
120, 2, 0.0607
120, 3, 0.0514
120, 4, 0.0555
120, 5, 0.0542
120, 6, 0.0559
120, 7, 0.0488
120, 8, 0.0521
120, 9, 0.0520
120, 10, 0.0627
120, 11, 0.0518
120, 12, 0.0556
120, 13, 0.0482
120, 14, 0.0552
120, 15, 0.0594
120, 16, 0.0534
120, 17, 0.0536
120, 18, 0.0498
120, 19, 0.0658
120, 20, 0.0670
120, 21, 0.0646
120, 22, 0.0566
120, 23, 0.0607
120, 24, 0.0547
120, 25, 0.0617
120, 26, 0.0587
120, 27, 0.0632
120, 28, 0.0483
120, 29, 0.0551
120, 30, 0.0514
120, 31, 0.0542
120, 32, 0.0543
120, 33, 0.0613
120, 34, 0.0605
120, 35, 0.0532
120, 36, 0.0510
120, 37, 0.0595
120, 38, 0.0506
120, 39, 0.0634
120, 40, 0.0539
120, 41, 0.0455
120, 42, 0.0602
121, 0, 0.0560
121, 1, 0.0578
121, 2, 0.0591
121, 3, 0.0538
121, 4, 0.0570
121, 5, 0.0629
121, 6, 0.0590
121, 7, 0.0661
121, 8, 0.0610
121, 9, 0.0677
121, 10, 0.0585
121, 11, 0.0470
121, 12, 0.0543
121, 13, 0.0555
121, 14, 0.0543
121, 15, 0.0511
121, 16, 0.0781
121, 17, 0.0607
121, 18, 0.0581
121, 19, 0.0528
121, 20, 0.0592
121, 21, 0.0584
121, 22, 0.0605
121, 23, 0.0555
121, 24, 0.0595
121, 25, 0.0543
121, 26, 0.0530
121, 27, 0.0560
121, 28, 0.0483
121, 29, 0.0463
121, 30, 0.0471
121, 31, 0.0617
121, 32, 0.0583
121, 33, 0.0657
121, 34, 0.0532
121, 35, 0.0750
121, 36, 0.0596
121, 37, 0.0552
121, 38, 0.0638
121, 39, 0.0460
121, 40, 0.0569
121, 41, 0.0505
121, 42, 0.0608
122, 0, 0.0658
122, 1, 0.0564
122, 2, 0.0512
122, 3, 0.0503
122, 4, 0.0610
122, 5, 0.0669
122, 6, 0.0555
122, 7, 0.0575
122, 8, 0.0556
122, 9, 0.0546
122, 10, 0.0492
122, 11, 0.0634
122, 12, 0.0640
122, 13, 0.0536
122, 14, 0.0610
122, 15, 0.0698
122, 16, 0.0555
122, 17, 0.0519
122, 18, 0.0509
122, 19, 0.0548
122, 20, 0.0680
122, 21, 0.0601
122, 22, 0.0465
122, 23, 0.0621
122, 24, 0.0613
122, 25, 0.0645
122, 26, 0.0456
122, 27, 0.0507
122, 28, 0.0509
122, 29, 0.0531
122, 30, 0.0519
122, 31, 0.0575
122, 32, 0.0542
122, 33, 0.0501
122, 34, 0.0495
122, 35, 0.0541
122, 36, 0.0572
122, 37, 0.0580
122, 38, 0.0529
122, 39, 0.0524
122, 40, 0.0592
122, 41, 0.0592
122, 42, 0.0584
123, 0, 0.0538
123, 1, 0.0596
123, 2, 0.0653
123, 3, 0.0618
123, 4, 0.0521
123, 5, 0.0629
123, 6, 0.0577
123, 7, 0.0595
123, 8, 0.0497
123, 9, 0.0553
123, 10, 0.0601
123, 11, 0.0512
123, 12, 0.0470
123, 13, 0.0568
123, 14, 0.0591
123, 15, 0.0550
123, 16, 0.0560
123, 17, 0.0600
123, 18, 0.0503
123, 19, 0.0580
123, 20, 0.0479
123, 21, 0.0553
123, 22, 0.0643
123, 23, 0.0618
123, 24, 0.0553
123, 25, 0.0500
123, 26, 0.0570
123, 27, 0.0653
123, 28, 0.0461
123, 29, 0.0532
123, 30, 0.0609
123, 31, 0.0603
123, 32, 0.0566
123, 33, 0.0507
123, 34, 0.0615
123, 35, 0.0512
123, 36, 0.0541
123, 37, 0.0526
123, 38, 0.0506
123, 39, 0.0544
123, 40, 0.0509
123, 41, 0.0505
123, 42, 0.0651
124, 0, 0.0714
124, 1, 0.0518
124, 2, 0.0537
124, 3, 0.0681
124, 4, 0.0674
124, 5, 0.0554
124, 6, 0.0557
124, 7, 0.0579
124, 8, 0.0494
124, 9, 0.0588
124, 10, 0.0539
124, 11, 0.0604
124, 12, 0.0588
124, 13, 0.0576
124, 14, 0.0645
124, 15, 0.0414
124, 16, 0.0529
124, 17, 0.0586
124, 18, 0.0464
124, 19, 0.0471
124, 20, 0.0565
124, 21, 0.0560
124, 22, 0.0556
124, 23, 0.0614
124, 24, 0.0609
124, 25, 0.0510
124, 26, 0.0481
124, 27, 0.0568
124, 28, 0.0558
124, 29, 0.0466
124, 30, 0.0643
124, 31, 0.0475
124, 32, 0.0560
124, 33, 0.0665
124, 34, 0.0552
124, 35, 0.0601
124, 36, 0.0542
124, 37, 0.0582
124, 38, 0.0547
124, 39, 0.0550
124, 40, 0.0632
124, 41, 0.0543
124, 42, 0.0591
125, 0, 0.0533
125, 1, 0.0532
125, 2, 0.0599
125, 3, 0.0528
125, 4, 0.0597
125, 5, 0.0593
125, 6, 0.0521
125, 7, 0.0469
125, 8, 0.0490
125, 9, 0.0617
125, 10, 0.0544
125, 11, 0.0649
125, 12, 0.0656
125, 13, 0.0519
125, 14, 0.0675
125, 15, 0.0534
125, 16, 0.0604
125, 17, 0.0542
125, 18, 0.0563
125, 19, 0.0457
125, 20, 0.0540
125, 21, 0.0584
125, 22, 0.0536
125, 23, 0.0645
125, 24, 0.0557
125, 25, 0.0611
125, 26, 0.0506
125, 27, 0.0642
125, 28, 0.0596
125, 29, 0.0579
125, 30, 0.0482
125, 31, 0.0610
125, 32, 0.0532
125, 33, 0.0568
125, 34, 0.0560
125, 35, 0.0550
125, 36, 0.0406
125, 37, 0.0544
125, 38, 0.0559
125, 39, 0.0558
125, 40, 0.0567
125, 41, 0.0587
125, 42, 0.0556
126, 0, 0.0503
126, 1, 0.0551
126, 2, 0.0611
126, 3, 0.0528
126, 4, 0.0551
126, 5, 0.0571
126, 6, 0.0544
126, 7, 0.0564
126, 8, 0.0467
126, 9, 0.0482
126, 10, 0.0626
126, 11, 0.0496
126, 12, 0.0613
126, 13, 0.0578
126, 14, 0.0467
126, 15, 0.0643
126, 16, 0.0636
126, 17, 0.0522
126, 18, 0.0611
126, 19, 0.0571
126, 20, 0.0591
126, 21, 0.0520
126, 22, 0.0582
126, 23, 0.0704
126, 24, 0.0532
126, 25, 0.0568
126, 26, 0.0564
126, 27, 0.0488
126, 28, 0.0572
126, 29, 0.0458
126, 30, 0.0543
126, 31, 0.0521
126, 32, 0.0483
126, 33, 0.0577
126, 34, 0.0556
126, 35, 0.0529
126, 36, 0.0645
126, 37, 0.0545
126, 38, 0.0525
126, 39, 0.0563
126, 40, 0.0421
126, 41, 0.0695
126, 42, 0.0532
127, 0, 0.0560
127, 1, 0.0729
127, 2, 0.0572
127, 3, 0.0527
127, 4, 0.0633
127, 5, 0.0512
127, 6, 0.0586
127, 7, 0.0626
127, 8, 0.0453
127, 9, 0.0542
127, 10, 0.0586
127, 11, 0.0495
127, 12, 0.0539
127, 13, 0.0666
127, 14, 0.0577
127, 15, 0.0538
127, 16, 0.0587
127, 17, 0.0565
127, 18, 0.0550
127, 19, 0.0546
127, 20, 0.0479
127, 21, 0.0520
127, 22, 0.0573
127, 23, 0.0658
127, 24, 0.0478
127, 25, 0.0563
127, 26, 0.0587
127, 27, 0.0562
127, 28, 0.0588
127, 29, 0.0489
127, 30, 0.0628
127, 31, 0.0461
127, 32, 0.0587
127, 33, 0.0562
127, 34, 0.0583
127, 35, 0.0465
127, 36, 0.0670
127, 37, 0.0540
127, 38, 0.0504
127, 39, 0.0592
127, 40, 0.0509
127, 41, 0.0537
127, 42, 0.0576
128, 0, 0.0492
128, 1, 0.0562
128, 2, 0.0541
128, 3, 0.0578
128, 4, 0.0532
128, 5, 0.0499
128, 6, 0.0585
128, 7, 0.0550
128, 8, 0.0636
128, 9, 0.0437
128, 10, 0.0583
128, 11, 0.0480
128, 12, 0.0565
128, 13, 0.0617
128, 14, 0.0550
128, 15, 0.0596
128, 16, 0.0542
128, 17, 0.0550
128, 18, 0.0651
128, 19, 0.0606
128, 20, 0.0435
128, 21, 0.0446
128, 22, 0.0580
128, 23, 0.0505
128, 24, 0.0548
128, 25, 0.0539
128, 26, 0.0472
128, 27, 0.0585
128, 28, 0.0584
128, 29, 0.0446
128, 30, 0.0576
128, 31, 0.0547
128, 32, 0.0495
128, 33, 0.0556
128, 34, 0.0567
128, 35, 0.0524
128, 36, 0.0515
128, 37, 0.0545
128, 38, 0.0573
128, 39, 0.0551
128, 40, 0.0548
128, 41, 0.0518
128, 42, 0.0586
129, 0, 0.0580
129, 1, 0.0481
129, 2, 0.0462
129, 3, 0.0664
129, 4, 0.0574
129, 5, 0.0584
129, 6, 0.0493
129, 7, 0.0520
129, 8, 0.0633
129, 9, 0.0614
129, 10, 0.0576
129, 11, 0.0468
129, 12, 0.0543
129, 13, 0.0486
129, 14, 0.0478
129, 15, 0.0666
129, 16, 0.0646
129, 17, 0.0535
129, 18, 0.0485
129, 19, 0.0524
129, 20, 0.0652
129, 21, 0.0477
129, 22, 0.0512
129, 23, 0.0495
129, 24, 0.0559
129, 25, 0.0478
129, 26, 0.0418
129, 27, 0.0629
129, 28, 0.0492
129, 29, 0.0545
129, 30, 0.0548
129, 31, 0.0549
129, 32, 0.0571
129, 33, 0.0533
129, 34, 0.0540
129, 35, 0.0534
129, 36, 0.0457
129, 37, 0.0468
129, 38, 0.0513
129, 39, 0.0616
129, 40, 0.0604
129, 41, 0.0765
129, 42, 0.0515
130, 0, 0.0585
130, 1, 0.0528
130, 2, 0.0539
130, 3, 0.0598
130, 4, 0.0597
130, 5, 0.0474
130, 6, 0.0570
130, 7, 0.0468
130, 8, 0.0460
130, 9, 0.0639
130, 10, 0.0693
130, 11, 0.0508
130, 12, 0.0488
130, 13, 0.0507
130, 14, 0.0662
130, 15, 0.0618
130, 16, 0.0567
130, 17, 0.0476
130, 18, 0.0573
130, 19, 0.0570
130, 20, 0.0693
130, 21, 0.0673
130, 22, 0.0492
130, 23, 0.0575
130, 24, 0.0557
130, 25, 0.0585
130, 26, 0.0603
130, 27, 0.0538
130, 28, 0.0539
130, 29, 0.0457
130, 30, 0.0587
130, 31, 0.0571
130, 32, 0.0580
130, 33, 0.0443
130, 34, 0.0583
130, 35, 0.0451
130, 36, 0.0638
130, 37, 0.0554
130, 38, 0.0449
130, 39, 0.0541
130, 40, 0.0497
130, 41, 0.0543
130, 42, 0.0585
131, 0, 0.0628
131, 1, 0.0471
131, 2, 0.0566
131, 3, 0.0604
131, 4, 0.0523
131, 5, 0.0545
131, 6, 0.0477
131, 7, 0.0533
131, 8, 0.0509
131, 9, 0.0609
131, 10, 0.0471
131, 11, 0.0483
131, 12, 0.0548
131, 13, 0.0532
131, 14, 0.0554
131, 15, 0.0580
131, 16, 0.0640
131, 17, 0.0577
131, 18, 0.0627
131, 19, 0.0512
131, 20, 0.0483
131, 21, 0.0551
131, 22, 0.0537
131, 23, 0.0571
131, 24, 0.0503
131, 25, 0.0503
131, 26, 0.0569
131, 27, 0.0616
131, 28, 0.0551
131, 29, 0.0521
131, 30, 0.0591
131, 31, 0.0529
131, 32, 0.0462
131, 33, 0.0579
131, 34, 0.0548
131, 35, 0.0522
131, 36, 0.0395
131, 37, 0.0640
131, 38, 0.0608
131, 39, 0.0538
131, 40, 0.0584
131, 41, 0.0563
131, 42, 0.0517
132, 0, 0.0684
132, 1, 0.0498
132, 2, 0.0573
132, 3, 0.0548
132, 4, 0.0712
132, 5, 0.0503
132, 6, 0.0540
132, 7, 0.0630
132, 8, 0.0483
132, 9, 0.0541
132, 10, 0.0463
132, 11, 0.0470
132, 12, 0.0504
132, 13, 0.0554
132, 14, 0.0572
132, 15, 0.0655
132, 16, 0.0586
132, 17, 0.0562
132, 18, 0.0519
132, 19, 0.0641
132, 20, 0.0532
132, 21, 0.0531
132, 22, 0.0567
132, 23, 0.0502
132, 24, 0.0560
132, 25, 0.0478
132, 26, 0.0543
132, 27, 0.0499
132, 28, 0.0494
132, 29, 0.0572
132, 30, 0.0534
132, 31, 0.0630
132, 32, 0.0449
132, 33, 0.0633
132, 34, 0.0584
132, 35, 0.0606
132, 36, 0.0526
132, 37, 0.0565
132, 38, 0.0509
132, 39, 0.0556
132, 40, 0.0554
132, 41, 0.0535
132, 42, 0.0729
133, 0, 0.0654
133, 1, 0.0609
133, 2, 0.0580
133, 3, 0.0538
133, 4, 0.0539
133, 5, 0.0344
133, 6, 0.0525
133, 7, 0.0579
133, 8, 0.0469
133, 9, 0.0580
133, 10, 0.0586
133, 11, 0.0579
133, 12, 0.0508
133, 13, 0.0536
133, 14, 0.0523
133, 15, 0.0473
133, 16, 0.0460
133, 17, 0.0580
133, 18, 0.0574
133, 19, 0.0612
133, 20, 0.0551
133, 21, 0.0676
133, 22, 0.0530
133, 23, 0.0522
133, 24, 0.0575
133, 25, 0.0563
133, 26, 0.0524
133, 27, 0.0503
133, 28, 0.0583
133, 29, 0.0599
133, 30, 0.0522
133, 31, 0.0466
133, 32, 0.0476
133, 33, 0.0601
133, 34, 0.0534
133, 35, 0.0560
133, 36, 0.0545
133, 37, 0.0567
133, 38, 0.0537
133, 39, 0.0522
133, 40, 0.0549
133, 41, 0.0588
133, 42, 0.0520
134, 0, 0.0549
134, 1, 0.0551
134, 2, 0.0550
134, 3, 0.0474
134, 4, 0.0543
134, 5, 0.0508
134, 6, 0.0504
134, 7, 0.0553
134, 8, 0.0574
134, 9, 0.0564
134, 10, 0.0484
134, 11, 0.0594
134, 12, 0.0473
134, 13, 0.0579
134, 14, 0.0430
134, 15, 0.0520
134, 16, 0.0514
134, 17, 0.0511
134, 18, 0.0589
134, 19, 0.0629
134, 20, 0.0586
134, 21, 0.0535
134, 22, 0.0515
134, 23, 0.0577
134, 24, 0.0670
134, 25, 0.0559
134, 26, 0.0456
134, 27, 0.0537
134, 28, 0.0433
134, 29, 0.0494
134, 30, 0.0490
134, 31, 0.0593
134, 32, 0.0598
134, 33, 0.0498
134, 34, 0.0543
134, 35, 0.0450
134, 36, 0.0526
134, 37, 0.0500
134, 38, 0.0686
134, 39, 0.0506
134, 40, 0.0472
134, 41, 0.0618
134, 42, 0.0609
135, 0, 0.0692
135, 1, 0.0652
135, 2, 0.0439
135, 3, 0.0497
135, 4, 0.0459
135, 5, 0.0466
135, 6, 0.0519
135, 7, 0.0459
135, 8, 0.0522
135, 9, 0.0584
135, 10, 0.0590
135, 11, 0.0573
135, 12, 0.0531
135, 13, 0.0585
135, 14, 0.0545
135, 15, 0.0582
135, 16, 0.0595
135, 17, 0.0507
135, 18, 0.0624
135, 19, 0.0622
135, 20, 0.0606
135, 21, 0.0579
135, 22, 0.0522
135, 23, 0.0585
135, 24, 0.0509
135, 25, 0.0667
135, 26, 0.0520
135, 27, 0.0415
135, 28, 0.0496
135, 29, 0.0593
135, 30, 0.0535
135, 31, 0.0502
135, 32, 0.0449
135, 33, 0.0520
135, 34, 0.0478
135, 35, 0.0490
135, 36, 0.0531
135, 37, 0.0581
135, 38, 0.0512
135, 39, 0.0532
135, 40, 0.0505
135, 41, 0.0512
135, 42, 0.0505
136, 0, 0.0458
136, 1, 0.0542
136, 2, 0.0648
136, 3, 0.0468
136, 4, 0.0584
136, 5, 0.0619
136, 6, 0.0522
136, 7, 0.0459
136, 8, 0.0509
136, 9, 0.0523
136, 10, 0.0482
136, 11, 0.0641
136, 12, 0.0640
136, 13, 0.0578
136, 14, 0.0550
136, 15, 0.0483
136, 16, 0.0452
136, 17, 0.0560
136, 18, 0.0460
136, 19, 0.0521
136, 20, 0.0575
136, 21, 0.0662
136, 22, 0.0530
136, 23, 0.0606
136, 24, 0.0549
136, 25, 0.0645
136, 26, 0.0539
136, 27, 0.0552
136, 28, 0.0554
136, 29, 0.0466
136, 30, 0.0568
136, 31, 0.0496
136, 32, 0.0557
136, 33, 0.0576
136, 34, 0.0538
136, 35, 0.0577
136, 36, 0.0598
136, 37, 0.0517
136, 38, 0.0504
136, 39, 0.0549
136, 40, 0.0499
136, 41, 0.0532
136, 42, 0.0649
137, 0, 0.0579
137, 1, 0.0450
137, 2, 0.0458
137, 3, 0.0486
137, 4, 0.0472
137, 5, 0.0560
137, 6, 0.0469
137, 7, 0.0478
137, 8, 0.0479
137, 9, 0.0529
137, 10, 0.0513
137, 11, 0.0520
137, 12, 0.0581
137, 13, 0.0559
137, 14, 0.0528
137, 15, 0.0537
137, 16, 0.0587
137, 17, 0.0428
137, 18, 0.0508
137, 19, 0.0575
137, 20, 0.0461
137, 21, 0.0503
137, 22, 0.0481
137, 23, 0.0498
137, 24, 0.0565
137, 25, 0.0572
137, 26, 0.0519
137, 27, 0.0578
137, 28, 0.0528
137, 29, 0.0643
137, 30, 0.0546
137, 31, 0.0581
137, 32, 0.0498
137, 33, 0.0461
137, 34, 0.0471
137, 35, 0.0577
137, 36, 0.0475
137, 37, 0.0527
137, 38, 0.0560
137, 39, 0.0488
137, 40, 0.0553
137, 41, 0.0468
137, 42, 0.0565
138, 0, 0.0553
138, 1, 0.0532
138, 2, 0.0583
138, 3, 0.0626
138, 4, 0.0492
138, 5, 0.0520
138, 6, 0.0640
138, 7, 0.0598
138, 8, 0.0546
138, 9, 0.0541
138, 10, 0.0646
138, 11, 0.0470
138, 12, 0.0475
138, 13, 0.0588
138, 14, 0.0505
138, 15, 0.0505
138, 16, 0.0463
138, 17, 0.0594
138, 18, 0.0569
138, 19, 0.0471
138, 20, 0.0540
138, 21, 0.0493
138, 22, 0.0504
138, 23, 0.0466
138, 24, 0.0544
138, 25, 0.0445
138, 26, 0.0534
138, 27, 0.0602
138, 28, 0.0543
138, 29, 0.0647
138, 30, 0.0591
138, 31, 0.0570
138, 32, 0.0556
138, 33, 0.0520
138, 34, 0.0441
138, 35, 0.0548
138, 36, 0.0629
138, 37, 0.0509
138, 38, 0.0554
138, 39, 0.0548
138, 40, 0.0562
138, 41, 0.0556
138, 42, 0.0832
139, 0, 0.0513
139, 1, 0.0580
139, 2, 0.0595
139, 3, 0.0392
139, 4, 0.0521
139, 5, 0.0518
139, 6, 0.0427
139, 7, 0.0552
139, 8, 0.0500
139, 9, 0.0508
139, 10, 0.0626
139, 11, 0.0561
139, 12, 0.0474
139, 13, 0.0631
139, 14, 0.0562
139, 15, 0.0481
139, 16, 0.0544
139, 17, 0.0573
139, 18, 0.0439
139, 19, 0.0648
139, 20, 0.0596
139, 21, 0.0560
139, 22, 0.0444
139, 23, 0.0483
139, 24, 0.0555
139, 25, 0.0489
139, 26, 0.0495
139, 27, 0.0510
139, 28, 0.0546
139, 29, 0.0735
139, 30, 0.0511
139, 31, 0.0546
139, 32, 0.0580
139, 33, 0.0492
139, 34, 0.0556
139, 35, 0.0516
139, 36, 0.0513
139, 37, 0.0573
139, 38, 0.0513
139, 39, 0.0627
139, 40, 0.0532
139, 41, 0.0580
139, 42, 0.0487
140, 0, 0.0599
140, 1, 0.0550
140, 2, 0.0552
140, 3, 0.0542
140, 4, 0.0511
140, 5, 0.0660
140, 6, 0.0528
140, 7, 0.0552
140, 8, 0.0560
140, 9, 0.0522
140, 10, 0.0562
140, 11, 0.0522
140, 12, 0.0472
140, 13, 0.0596
140, 14, 0.0483
140, 15, 0.0494
140, 16, 0.0628
140, 17, 0.0541
140, 18, 0.0538
140, 19, 0.0509
140, 20, 0.0464
140, 21, 0.0576
140, 22, 0.0428
140, 23, 0.0479
140, 24, 0.0648
140, 25, 0.0645
140, 26, 0.0590
140, 27, 0.0445
140, 28, 0.0473
140, 29, 0.0462
140, 30, 0.0603
140, 31, 0.0547
140, 32, 0.0574
140, 33, 0.0538
140, 34, 0.0506
140, 35, 0.0510
140, 36, 0.0454
140, 37, 0.0602
140, 38, 0.0512
140, 39, 0.0623
140, 40, 0.0449
140, 41, 0.0480
140, 42, 0.0692
141, 0, 0.0715
141, 1, 0.0525
141, 2, 0.0525
141, 3, 0.0494
141, 4, 0.0518
141, 5, 0.0640
141, 6, 0.0578
141, 7, 0.0511
141, 8, 0.0624
141, 9, 0.0559
141, 10, 0.0520
141, 11, 0.0430
141, 12, 0.0487
141, 13, 0.0469
141, 14, 0.0500
141, 15, 0.0602
141, 16, 0.0546
141, 17, 0.0508
141, 18, 0.0574
141, 19, 0.0504
141, 20, 0.0543
141, 21, 0.0469
141, 22, 0.0593
141, 23, 0.0497
141, 24, 0.0571
141, 25, 0.0535
141, 26, 0.0642
141, 27, 0.0611
141, 28, 0.0669
141, 29, 0.0498
141, 30, 0.0551
141, 31, 0.0523
141, 32, 0.0635
141, 33, 0.0640
141, 34, 0.0446
141, 35, 0.0663
141, 36, 0.0540
141, 37, 0.0530
141, 38, 0.0497
141, 39, 0.0669
141, 40, 0.0449
141, 41, 0.0487
141, 42, 0.0587
142, 0, 0.0478
142, 1, 0.0609
142, 2, 0.0468
142, 3, 0.0590
142, 4, 0.0534
142, 5, 0.0540
142, 6, 0.0535
142, 7, 0.0500
142, 8, 0.0625
142, 9, 0.0619
142, 10, 0.0609
142, 11, 0.0557
142, 12, 0.0504
142, 13, 0.0499
142, 14, 0.0564
142, 15, 0.0517
142, 16, 0.0495
142, 17, 0.0537
142, 18, 0.0496
142, 19, 0.0483
142, 20, 0.0455
142, 21, 0.0428
142, 22, 0.0466
142, 23, 0.0539
142, 24, 0.0505
142, 25, 0.0542
142, 26, 0.0475
142, 27, 0.0540
142, 28, 0.0648
142, 29, 0.0563
142, 30, 0.0525
142, 31, 0.0543
142, 32, 0.0540
142, 33, 0.0494
142, 34, 0.0467
142, 35, 0.0499
142, 36, 0.0515
142, 37, 0.0588
142, 38, 0.0543
142, 39, 0.0415
142, 40, 0.0446
142, 41, 0.0583
142, 42, 0.0599
143, 0, 0.0565
143, 1, 0.0569
143, 2, 0.0553
143, 3, 0.0581
143, 4, 0.0569
143, 5, 0.0461
143, 6, 0.0550
143, 7, 0.0532
143, 8, 0.0636
143, 9, 0.0459
143, 10, 0.0578
143, 11, 0.0504
143, 12, 0.0593
143, 13, 0.0497
143, 14, 0.0523
143, 15, 0.0467
143, 16, 0.0541
143, 17, 0.0583
143, 18, 0.0511
143, 19, 0.0541
143, 20, 0.0617
143, 21, 0.0557
143, 22, 0.0436
143, 23, 0.0661
143, 24, 0.0483
143, 25, 0.0522
143, 26, 0.0534
143, 27, 0.0520
143, 28, 0.0492
143, 29, 0.0485
143, 30, 0.0557
143, 31, 0.0550
143, 32, 0.0523
143, 33, 0.0555
143, 34, 0.0492
143, 35, 0.0531
143, 36, 0.0436
143, 37, 0.0586
143, 38, 0.0478
143, 39, 0.0493
143, 40, 0.0480
143, 41, 0.0468
143, 42, 0.0511
144, 0, 0.0461
144, 1, 0.0530
144, 2, 0.0580
144, 3, 0.0475
144, 4, 0.0527
144, 5, 0.0621
144, 6, 0.0475
144, 7, 0.0542
144, 8, 0.0515
144, 9, 0.0586
144, 10, 0.0586
144, 11, 0.0502
144, 12, 0.0497
144, 13, 0.0525
144, 14, 0.0453
144, 15, 0.0464
144, 16, 0.0579
144, 17, 0.0536
144, 18, 0.0539
144, 19, 0.0447
144, 20, 0.0560
144, 21, 0.0587
144, 22, 0.0555
144, 23, 0.0566
144, 24, 0.0589
144, 25, 0.0523
144, 26, 0.0540
144, 27, 0.0540
144, 28, 0.0513
144, 29, 0.0562
144, 30, 0.0553
144, 31, 0.0497
144, 32, 0.0517
144, 33, 0.0606
144, 34, 0.0472
144, 35, 0.0528
144, 36, 0.0484
144, 37, 0.0520
144, 38, 0.0420
144, 39, 0.0519
144, 40, 0.0522
144, 41, 0.0424
144, 42, 0.0678
145, 0, 0.0578
145, 1, 0.0455
145, 2, 0.0545
145, 3, 0.0464
145, 4, 0.0575
145, 5, 0.0529
145, 6, 0.0419
145, 7, 0.0457
145, 8, 0.0492
145, 9, 0.0534
145, 10, 0.0599
145, 11, 0.0463
145, 12, 0.0522
145, 13, 0.0532
145, 14, 0.0551
145, 15, 0.0599
145, 16, 0.0660
145, 17, 0.0490
145, 18, 0.0491
145, 19, 0.0472
145, 20, 0.0534
145, 21, 0.0569
145, 22, 0.0479
145, 23, 0.0573
145, 24, 0.0532
145, 25, 0.0544
145, 26, 0.0544
145, 27, 0.0511
145, 28, 0.0467
145, 29, 0.0534
145, 30, 0.0602
145, 31, 0.0643
145, 32, 0.0473
145, 33, 0.0489
145, 34, 0.0469
145, 35, 0.0524
145, 36, 0.0560
145, 37, 0.0548
145, 38, 0.0521
145, 39, 0.0587
145, 40, 0.0532
145, 41, 0.0540
145, 42, 0.0445
146, 0, 0.0521
146, 1, 0.0561
146, 2, 0.0558
146, 3, 0.0515
146, 4, 0.0506
146, 5, 0.0545
146, 6, 0.0375
146, 7, 0.0520
146, 8, 0.0563
146, 9, 0.0446
146, 10, 0.0598
146, 11, 0.0561
146, 12, 0.0443
146, 13, 0.0607
146, 14, 0.0464
146, 15, 0.0497
146, 16, 0.0660
146, 17, 0.0548
146, 18, 0.0585
146, 19, 0.0452
146, 20, 0.0562
146, 21, 0.0544
146, 22, 0.0581
146, 23, 0.0474
146, 24, 0.0502
146, 25, 0.0514
146, 26, 0.0514
146, 27, 0.0574
146, 28, 0.0479
146, 29, 0.0474
146, 30, 0.0562
146, 31, 0.0554
146, 32, 0.0544
146, 33, 0.0565
146, 34, 0.0492
